id_aluna,dt_feed,age_a,motivo_n_dirige,dif_area,tot_aulas,id_inst,nota_inst,nota_escola,feed,nota
6684bda8,2024-12-06,35,Trauma (acidente anterior),Dirigir à noite / Chuva,20,Giovana Cordeiro,,4.0,,Recomendo a Giovana Cordeiro para qualquer pessoa que tenha pânico de dirigir.
1fecbb17,2024-03-12,51,Insegurança em rodovias/velocidade,Trânsito intenso (Mudar de faixa),11,Maria Eduarda,5.0,5.0,Positivo,Aprendi a dirigir em rodovia e hoje viajo sozinha. Gratidão à Maria Eduarda.
168c8311,2023-05-30,37,Insegurança em rodovias/velocidade,Manobras em geral (Ré),12,Aline dos Santos,,4.0,,Ela entendeu exatamente meu medo (ladeiras) e focou nisso até eu me sentir segura.
70e8dd7c,2023-04-05,40,Trauma (acidente anterior),Dirigir à noite / Chuva,9,Maria Eduarda,5.0,4.0,Positivo,Perdi totalmente o medo de dirigir graças à escola. Recomendo muito!
a122041f,2024-09-23,23,Trânsito intenso / Agressividade,Trânsito intenso (Mudar de faixa),13,Giovana Cordeiro,4.0,4.0,Positivo,Ela entendeu exatamente meu medo (ladeiras) e focou nisso até eu me sentir segura.
9e127aa7,2023-10-06,47,Trauma (acidente anterior),Manobras em geral (Ré),14,Aline dos Santos,5.0,4.0,Positivo,"Em apenas 5 aulas com a Aline dos Santos, minha evolução foi gigantesca."
3c99120a,2023-10-04,45,Medo de ladeiras/subidas,Dirigir em rodovias,16,Aline dos Santos,5.0,5.0,Positivo,A flexibilidade de horários da escola me ajudou muito.
3788986d,2025-03-31,37,Insegurança em rodovias/velocidade,Controle de embreagem (Subidas),8,Fatima Reis,1.0,2.0,Negativo,"Ela não teve paciência com meu trauma, só queria que eu acelerasse."
46f491e3,2023-01-17,43,Insegurança em rodovias/velocidade,Dirigir à noite / Chuva,13,Sueli Lopes,5.0,4.0,Positivo,A instrutora Sueli Lopes foi incrível! Super paciente e me devolveu a confiança.
c43088a6,2024-08-13,23,Medo de errar e ser julgada,Dirigir em rodovias,14,Giovana Cordeiro,4.0,,Positivo,Perdi totalmente o medo de dirigir graças à escola. Recomendo muito!
892ebaba,2025-01-01,48,Insegurança em rodovias/velocidade,Dirigir à noite / Chuva,17,Giovana Cordeiro,4.0,4.0,Positivo,A instrutora Giovana Cordeiro me deu dicas que vou levar para a vida.
cd1d5750,2024-06-16,30,Medo de errar e ser julgada,Manobras em geral (Ré),15,Maria Eduarda,4.0,5.0,Positivo,"Valeu o investimento, hoje tenho minha independência."
341f5802,2024-01-10,40,Trânsito intenso / Agressividade,Dirigir em rodovias,20,Giovana Cordeiro,4.0,5.0,Positivo,"Valeu o investimento, hoje tenho minha independência."
9584c193,2023-10-07,34,Medo de ladeiras/subidas,Controle de embreagem (Subidas),6,Fatima Reis,2.0,2.0,Negativo,A Fatima Reis falava muito da vida pessoal dela e pouco sobre direção.
bd6865ee,2024-12-08,23,Trauma (acidente anterior),Controle de embreagem (Subidas),4,Fatima Reis,3.0,4.0,Negativo,
2158ba7c,2024-07-08,26,Trauma (acidente anterior),Trânsito intenso (Mudar de faixa),6,Fatima Reis,,4.0,,A Fatima Reis parecia impaciente e mexeu no celular durante a aula.
ebcd6eca,2023-04-21,51,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),8,Sueli Lopes,,4.0,,Aprendi a dirigir em rodovia e hoje viajo sozinha. Gratidão à Sueli Lopes.
667e472c,2025-02-19,28,Falta de prática (anos sem dirigir),Controle de embreagem (Subidas),9,Fatima Reis,2.0,2.0,Negativo,"Paguei por 60 minutos, mas a aula com a Fatima Reis terminou 10 minutos antes."
11d00a9e,2024-03-19,42,Trauma (acidente anterior),Trânsito intenso (Mudar de faixa),17,Fatima Reis,5.0,5.0,Positivo,Finalmente fiz minha rota para o trabalho. Obrigada Fatima Reis por toda a paciência!
76d04fd6,2025-03-29,47,Insegurança em rodovias/velocidade,Dirigir em rodovias,14,Sueli Lopes,,4.0,,A Sueli Lopes me ensinou 'macetes' de estacionamento que nenhuma autoescola ensina.
0290c2dd,2025-01-27,46,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),14,Maria Eduarda,4.0,4.0,Positivo,"Em apenas 5 aulas com a Maria Eduarda, minha evolução foi gigantesca."
cb06d4fd,2023-12-06,33,Medo de ladeiras/subidas,Manobras em geral (Ré),10,Maria Eduarda,3.0,2.0,Negativo,"Ela não me ensinou a estacionar direito, só ficamos andando pelo bairro."
6e3217fe,2023-07-21,45,Medo de ladeiras/subidas,Trânsito intenso (Mudar de faixa),19,Aline dos Santos,5.0,5.0,Positivo,A flexibilidade de horários da escola me ajudou muito.
8212af9c,2025-08-06,43,Insegurança em rodovias/velocidade,Dirigir à noite / Chuva,18,Giovana Cordeiro,5.0,4.0,Positivo,O método de ensino é progressivo e respeita o limite da aluna.
7651f5a0,2023-10-22,36,Insegurança em rodovias/velocidade,Estacionar (Baliza/Vaga de shopping),10,Maria Eduarda,5.0,4.0,Positivo,"O atendimento da escola foi ótimo, e as aulas com a Maria Eduarda foram perfeitas."
eccdba01,2023-01-17,33,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),10,Fatima Reis,1.0,,Negativo,"A instrutora Fatima Reis criticou como eu segurava o volante o tempo todo, de forma grosseira."
2952a913,2025-07-13,33,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),11,Fatima Reis,4.0,5.0,Positivo,"Aulas focadas no que eu realmente precisava, sem enrolação."
bcccda68,2025-06-18,49,Trânsito intenso / Agressividade,Trânsito intenso (Mudar de faixa),17,Sueli Lopes,5.0,4.0,Positivo,"Aulas focadas no que eu realmente precisava, sem enrolação."
5aa6596e,2025-01-26,28,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),13,Maria Eduarda,5.0,4.0,Positivo,
f5545efc,2024-08-22,43,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),8,Giovana Cordeiro,4.0,5.0,Positivo,Ela me ensinou a dirigir na chuva e à noite. Estou pronta!
af227ee7,2023-07-08,22,Insegurança em rodovias/velocidade,Dirigir em rodovias,9,Aline dos Santos,5.0,5.0,Positivo,
d055e81c,2023-05-20,53,Trânsito intenso / Agressividade,Dirigir em rodovias,5,Fatima Reis,1.0,2.0,Negativo,O carro da aula estava com cheiro ruim e parecia sujo.
45084a2b,2024-01-21,43,Trauma (acidente anterior),Controle de embreagem (Subidas),19,Maria Eduarda,5.0,4.0,Positivo,
b4309c80,2025-01-15,49,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),7,Aline dos Santos,3.0,4.0,Negativo,
7ebcd454,2024-11-16,24,Medo de ladeiras/subidas,Trânsito intenso (Mudar de faixa),12,Sueli Lopes,5.0,4.0,Positivo,
1cca5a38,2025-02-17,38,Falta de prática (anos sem dirigir),Controle de embreagem (Subidas),18,Fatima Reis,4.0,4.0,Positivo,
08d44b2e,2025-01-25,25,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),10,Maria Eduarda,5.0,4.0,Positivo,O carro com direção hidráulica e ar fez toda a diferença.
05314048,2025-03-17,40,Trânsito intenso / Agressividade,Dirigir à noite / Chuva,10,Giovana Cordeiro,4.0,4.0,Positivo,Ela foi muito profissional ao lidar com minha crise de ansiedade na primeira aula.
dff79b27,2023-07-29,29,Falta de prática (anos sem dirigir),Controle de embreagem (Subidas),14,Maria Eduarda,5.0,5.0,Positivo,Finalmente fiz minha rota para o trabalho. Obrigada Maria Eduarda por toda a paciência!
b7a1c991,2025-04-14,52,Falta de prática (anos sem dirigir),Dirigir à noite / Chuva,13,Maria Eduarda,,5.0,,A instrutora Maria Eduarda foi incrível! Super paciente e me devolveu a confiança.
9ef6211b,2023-12-23,45,Medo de ladeiras/subidas,Controle de embreagem (Subidas),10,Sueli Lopes,4.0,4.0,Positivo,A instrutora Sueli Lopes foi incrível! Super paciente e me devolveu a confiança.
99edbf00,2024-05-04,33,Falta de prática (anos sem dirigir),Manobras em geral (Ré),13,Fatima Reis,4.0,5.0,Positivo,"Valeu o investimento, hoje tenho minha independência."
969d3350,2025-05-11,28,Trânsito intenso / Agressividade,Dirigir à noite / Chuva,10,Maria Eduarda,4.0,5.0,Positivo,
2dfb256c,2024-11-11,49,Ansiedade geral / Pânico,Dirigir em rodovias,15,Maria Eduarda,5.0,4.0,Positivo,"A instrutora Maria Eduarda é calma, simpática e passa muita tranquilidade."
532db0a9,2023-03-12,35,Trânsito intenso / Agressividade,Dirigir em rodovias,9,Sueli Lopes,5.0,,Positivo,
85c08a4a,2023-01-13,34,Ansiedade geral / Pânico,Controle de embreagem (Subidas),19,Maria Eduarda,4.0,4.0,Positivo,Finalmente fiz minha rota para o trabalho. Obrigada Maria Eduarda por toda a paciência!
50195a2e,2023-02-14,38,Insegurança em rodovias/velocidade,Estacionar (Baliza/Vaga de shopping),18,Sueli Lopes,5.0,5.0,Positivo,Ela entendeu exatamente meu medo (ladeiras) e focou nisso até eu me sentir segura.
2524ffef,2023-03-11,33,Medo de errar e ser julgada,Dirigir em rodovias,3,Maria Eduarda,3.0,2.0,Negativo,O carro que usei na aula era muito velho e a direção era dura.
d0ae66e1,2025-04-13,22,Ansiedade geral / Pânico,Dirigir em rodovias,15,Giovana Cordeiro,5.0,4.0,Positivo,Finalmente fiz minha rota para o trabalho. Obrigada Giovana Cordeiro por toda a paciência!
f968151f,2023-12-27,42,Medo de ladeiras/subidas,Dirigir à noite / Chuva,19,Maria Eduarda,4.0,4.0,Positivo,Consegui vencer meu trauma. A Maria Eduarda foi fundamental nesse processo.
8873b7fa,2025-03-17,37,Trânsito intenso / Agressividade,Trânsito intenso (Mudar de faixa),9,Maria Eduarda,5.0,4.0,Positivo,"Aulas focadas no que eu realmente precisava, sem enrolação."
5325494b,2023-02-22,26,Medo de ladeiras/subidas,Dirigir em rodovias,6,Fatima Reis,,,,"O ar-condicionado do carro estava quebrado, foi horrível dirigir no calor."
cb4db74a,2025-10-31,51,Trânsito intenso / Agressividade,Trânsito intenso (Mudar de faixa),16,Maria Eduarda,4.0,5.0,Positivo,"A comunicação com a escola é fácil, respondem rápido no WhatsApp."
e7c52611,2023-02-24,43,Ansiedade geral / Pânico,Estacionar (Baliza/Vaga de shopping),12,Maria Eduarda,4.0,4.0,Positivo,"O atendimento da escola foi ótimo, e as aulas com a Maria Eduarda foram perfeitas."
8333d5eb,2023-06-21,36,Trauma (acidente anterior),Estacionar (Baliza/Vaga de shopping),9,Sueli Lopes,5.0,4.0,Positivo,
8e34830d,2025-11-02,43,Insegurança em rodovias/velocidade,Controle de embreagem (Subidas),16,Sueli Lopes,4.0,5.0,Positivo,Fiz a aula no meu próprio carro e foi ótimo para eu pegar confiança nele.
31ec4711,2023-08-28,47,Trânsito intenso / Agressividade,Dirigir à noite / Chuva,15,Giovana Cordeiro,4.0,5.0,Positivo,A instrutora Giovana Cordeiro tem uma energia ótima e tornou as aulas leves e divertidas.
24b95ab8,2023-03-04,48,Insegurança em rodovias/velocidade,Dirigir em rodovias,9,Sueli Lopes,4.0,4.0,Positivo,Agora sim me sinto habilitada de verdade! Obrigada Sueli Lopes!
ec881e3c,2023-11-19,44,Insegurança em rodovias/velocidade,Trânsito intenso (Mudar de faixa),18,Aline dos Santos,4.0,4.0,Positivo,Excelente didática. Agora consigo estacionar e andar no trânsito sem ansiedade.
865cf710,2025-09-22,51,Trânsito intenso / Agressividade,Dirigir à noite / Chuva,19,Maria Eduarda,,5.0,,"Muito profissional, pontual e paciente. Valeu cada centavo."
86514f2b,2024-02-02,43,Falta de prática (anos sem dirigir),Dirigir à noite / Chuva,17,Sueli Lopes,5.0,,Positivo,Recomendo a Sueli Lopes para qualquer pessoa que tenha pânico de dirigir.
289dc885,2024-04-06,24,Medo de errar e ser julgada,Dirigir em rodovias,7,Fatima Reis,3.0,4.0,Negativo,"Pedi para treinar em rodovia e a Fatima Reis desconversou, disse que não precisava."
6eb6dad0,2025-09-02,36,Medo de errar e ser julgada,Controle de embreagem (Subidas),4,Giovana Cordeiro,2.0,,Negativo,Não gostei da abordagem. Parecia que ela estava com pressa para terminar a aula.
878f46a9,2023-03-27,38,Medo de ladeiras/subidas,Manobras em geral (Ré),15,Giovana Cordeiro,5.0,5.0,Positivo,Finalmente fiz minha rota para o trabalho. Obrigada Giovana Cordeiro por toda a paciência!
ec6aee0a,2023-02-17,55,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),13,Aline dos Santos,,4.0,,"Em apenas 5 aulas com a Aline dos Santos, minha evolução foi gigantesca."
1b65eef7,2023-01-28,50,Insegurança em rodovias/velocidade,Dirigir em rodovias,18,Sueli Lopes,5.0,5.0,Positivo,Consegui vencer meu trauma. A Sueli Lopes foi fundamental nesse processo.
e2902b65,2025-04-08,28,Ansiedade geral / Pânico,Manobras em geral (Ré),3,Fatima Reis,3.0,2.0,Negativo,Terminei o pacote de aulas me sentindo mais insegura do que comecei.
115ed438,2025-04-19,46,Medo de ladeiras/subidas,Trânsito intenso (Mudar de faixa),13,Giovana Cordeiro,4.0,,Positivo,Ela me ensinou a dirigir na chuva e à noite. Estou pronta!
b40efe68,2024-06-09,42,Ansiedade geral / Pânico,Manobras em geral (Ré),5,Fatima Reis,3.0,2.0,Negativo,"A didática da Fatima Reis era confusa, ela falava muito rápido."
853ff306,2023-10-06,32,Medo de errar e ser julgada,Trânsito intenso (Mudar de faixa),9,Fatima Reis,3.0,2.0,Negativo,Não gostei da abordagem. Parecia que ela estava com pressa para terminar a aula.
2efe3f59,2025-06-28,30,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),18,Aline dos Santos,4.0,4.0,Positivo,A instrutora Aline dos Santos tem uma energia ótima e tornou as aulas leves e divertidas.
fe70dbc2,2023-11-05,42,Insegurança em rodovias/velocidade,Estacionar (Baliza/Vaga de shopping),14,Maria Eduarda,5.0,5.0,Positivo,"Desde a recepção até a instrutora, todos na escola são muito atenciosos."
9e103a13,2023-02-17,28,Medo de ladeiras/subidas,Manobras em geral (Ré),16,Sueli Lopes,4.0,5.0,Positivo,A instrutora Sueli Lopes tem uma energia ótima e tornou as aulas leves e divertidas.
7b215570,2025-05-12,53,Ansiedade geral / Pânico,Dirigir em rodovias,17,Aline dos Santos,4.0,5.0,Positivo,Agora sim me sinto habilitada de verdade! Obrigada Aline dos Santos!
b5867927,2025-07-16,50,Trânsito intenso / Agressividade,Dirigir em rodovias,19,Giovana Cordeiro,,5.0,,"Achei que nunca mais ia dirigir, mas o método da Giovana Cordeiro funciona. Estou feliz!"
91c97843,2024-02-08,28,Trauma (acidente anterior),Dirigir à noite / Chuva,15,Fatima Reis,5.0,4.0,Positivo,"A Fatima Reis não gritou, não foi irônica. Foi 100% apoio."
4ec9c5f7,2023-01-30,34,Trauma (acidente anterior),Dirigir à noite / Chuva,10,Giovana Cordeiro,5.0,4.0,Positivo,Ela foi muito profissional ao lidar com minha crise de ansiedade na primeira aula.
7bf2f3d3,2024-09-06,25,Medo de ladeiras/subidas,Manobras em geral (Ré),20,Giovana Cordeiro,5.0,4.0,Positivo,"Aulas focadas no que eu realmente precisava, sem enrolação."
bea3ee8f,2024-08-16,31,Insegurança em rodovias/velocidade,Trânsito intenso (Mudar de faixa),19,Maria Eduarda,4.0,4.0,Positivo,Excelente didática. Agora consigo estacionar e andar no trânsito sem ansiedade.
d0361724,2024-01-29,52,Medo de ladeiras/subidas,Estacionar (Baliza/Vaga de shopping),20,Maria Eduarda,5.0,5.0,Positivo,Finalmente fiz minha rota para o trabalho. Obrigada Maria Eduarda por toda a paciência!
cd54135d,2024-11-18,31,Ansiedade geral / Pânico,Manobras em geral (Ré),13,Giovana Cordeiro,4.0,5.0,Positivo,Ela entendeu exatamente meu medo (ladeiras) e focou nisso até eu me sentir segura.
9c9e47fa,2023-07-18,24,Ansiedade geral / Pânico,Estacionar (Baliza/Vaga de shopping),9,Fatima Reis,2.0,2.0,Negativo,Não senti segurança no método da Fatima Reis. Muito fraco.
6f62126d,2024-01-30,26,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),10,Fatima Reis,3.0,4.0,Negativo,Instrutora Fatima Reis chegou atrasada e não pareceu se importar.
9fbcc52a,2024-05-09,49,Trauma (acidente anterior),Controle de embreagem (Subidas),12,Maria Eduarda,4.0,4.0,Positivo,Finalmente fiz minha rota para o trabalho. Obrigada Maria Eduarda por toda a paciência!
dea3a29e,2024-07-29,29,Insegurança em rodovias/velocidade,Controle de embreagem (Subidas),10,Giovana Cordeiro,5.0,4.0,Positivo,"Muito profissional, pontual e paciente. Valeu cada centavo."
a1c29a3d,2025-02-25,41,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),3,Fatima Reis,2.0,2.0,Negativo,Não senti que evoluí. A Fatima Reis não entendeu meu medo real.
ee33981d,2024-06-17,24,Medo de errar e ser julgada,Dirigir em rodovias,16,Sueli Lopes,4.0,5.0,Positivo,
79aa40f8,2024-11-12,34,Medo de errar e ser julgada,Dirigir à noite / Chuva,7,Fatima Reis,3.0,2.0,Negativo,Cancelei uma aula com 24h de antecedência e mesmo assim a escola me cobrou.
e2451465,2025-02-04,31,Falta de prática (anos sem dirigir),Controle de embreagem (Subidas),14,Aline dos Santos,5.0,5.0,Positivo,
2448df60,2024-10-27,30,Medo de errar e ser julgada,Dirigir em rodovias,12,Giovana Cordeiro,4.0,4.0,Positivo,Ela foi muito profissional ao lidar com minha crise de ansiedade na primeira aula.
bad96aa1,2023-05-27,37,Medo de errar e ser julgada,Estacionar (Baliza/Vaga de shopping),12,Giovana Cordeiro,5.0,5.0,Positivo,Finalmente fiz minha rota para o trabalho. Obrigada Giovana Cordeiro por toda a paciência!
6b179420,2024-08-13,23,Falta de prática (anos sem dirigir),Controle de embreagem (Subidas),10,Aline dos Santos,5.0,4.0,Positivo,"Valeu o investimento, hoje tenho minha independência."
604a27e9,2023-04-25,54,Ansiedade geral / Pânico,Estacionar (Baliza/Vaga de shopping),18,Giovana Cordeiro,4.0,5.0,Positivo,"Achei que nunca mais ia dirigir, mas o método da Giovana Cordeiro funciona. Estou feliz!"
921c9359,2024-07-03,26,Medo de ladeiras/subidas,Estacionar (Baliza/Vaga de shopping),9,Aline dos Santos,3.0,2.0,Negativo,
7b8bb41a,2025-03-10,26,Medo de errar e ser julgada,Dirigir à noite / Chuva,13,Maria Eduarda,5.0,5.0,Positivo,O carro com direção hidráulica e ar fez toda a diferença.
2cdc28e2,2025-06-23,22,Trânsito intenso / Agressividade,Manobras em geral (Ré),14,Aline dos Santos,5.0,5.0,Positivo,
0d8a757a,2024-04-15,41,Trauma (acidente anterior),Manobras em geral (Ré),9,Sueli Lopes,4.0,5.0,Positivo,Ela entendeu exatamente meu medo (ladeiras) e focou nisso até eu me sentir segura.
ff65aa6b,2024-04-29,23,Medo de errar e ser julgada,Estacionar (Baliza/Vaga de shopping),19,Aline dos Santos,5.0,4.0,Positivo,A instrutora Aline dos Santos me deu dicas que vou levar para a vida.
5c753f01,2024-09-12,39,Medo de errar e ser julgada,Trânsito intenso (Mudar de faixa),13,Giovana Cordeiro,4.0,4.0,Positivo,
666258f4,2023-08-20,30,Medo de errar e ser julgada,Dirigir em rodovias,14,Aline dos Santos,4.0,5.0,Positivo,
828bb548,2024-06-22,37,Medo de ladeiras/subidas,Trânsito intenso (Mudar de faixa),17,Giovana Cordeiro,5.0,5.0,Positivo,Aprendi a dirigir em rodovia e hoje viajo sozinha. Gratidão à Giovana Cordeiro.
6c31b1bb,2025-06-26,44,Medo de errar e ser julgada,Manobras em geral (Ré),11,Maria Eduarda,5.0,5.0,Positivo,O método de ensino é progressivo e respeita o limite da aluna.
f23cab93,2023-04-15,54,Insegurança em rodovias/velocidade,Trânsito intenso (Mudar de faixa),16,Maria Eduarda,5.0,5.0,Positivo,
8c14b7ba,2025-01-12,41,Falta de prática (anos sem dirigir),Estacionar (Baliza/Vaga de shopping),13,Giovana Cordeiro,,4.0,,"Muito profissional, pontual e paciente. Valeu cada centavo."
ea7bc003,2023-02-02,54,Trânsito intenso / Agressividade,Trânsito intenso (Mudar de faixa),11,Sueli Lopes,5.0,5.0,Positivo,
e290bc3b,2023-02-13,31,Trauma (acidente anterior),Dirigir em rodovias,11,Giovana Cordeiro,5.0,4.0,Positivo,Fiz a aula no meu próprio carro e foi ótimo para eu pegar confiança nele.
f0baec90,2023-05-31,41,Medo de ladeiras/subidas,Dirigir em rodovias,4,Fatima Reis,3.0,2.0,Negativo,"A Fatima Reis é boa, mas a escola é desorganizada para marcar as aulas."
a17da029,2025-05-19,39,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),9,Sueli Lopes,5.0,4.0,Positivo,
